id,amount,paymentMode,transactionId,paymentDate,createdAt,updatedAt,invoiceId,collectedById,paymentReference,retailerName,paymentDetails
4797,2040.00,Cash,,2026-01-02T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T17:50:28.620Z,125,,148,AL- SAUDIA COOL BAR(MELAPALAYAM) NEAR FIRSH MARKET,
4798,1000.00,Cash,,2026-01-02T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T18:05:13.473Z,30,,149,SATHYAS CAFE REDDIARPATTI,
4799,100.00,Cash,,2026-01-02T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T17:55:02.547Z,36,,150,HAJI KASIANA SNACKS(MELAPALAYAM ROUNDANA),
4800,100.00,Cash,,2026-01-02T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T17:55:02.745Z,36,,151,HAJI KASIANA SNACKS(MELAPALAYAM ROUNDANA),
4801,200.00,Cash,,2026-01-02T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T17:53:27.099Z,133,,152,D.A.M. BHARANI PALAMUTHIRSOLAI(PALAY ROUNDANA),
4802,200.00,Cash,,2026-01-02T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T18:07:00.354Z,3,,153,SKN STORES,
4803,300.00,Cash,,2026-01-02T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T18:01:22.591Z,2,,154,NEW SUPREME BAKERY,
4804,300.00,Cash,,2026-01-02T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T17:58:14.083Z,225,,156,"MAHARAJA MALLIGAI (CHEKKADI), thiruthu road",
4805,630.00,Cash,,2026-01-03T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T18:08:11.759Z,79,,157,SRI MARI TEA STALL(NGO B COLONY),
4806,120.00,Cash,,2026-01-03T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T17:51:55.613Z,35,,158,AYSHA STORE MELAPALAYAM(OPPOSITE TO ANNAPORNA),
4807,140.00,Cash,,2026-01-03T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T17:51:57.588Z,48,,159,AYSHA STORE PALASARUKU STORES(MELAPALAYAM),
4808,236.00,Cash,,2026-01-03T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T17:55:52.118Z,81,,160,"J.K DIVINE MERCY(OPP STC COLLEGE ROAD, PERUMALBURAM)",
4809,200.00,Cash,,2026-01-03T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T17:55:42.580Z,44,,161,J. JAISHA INJI TEA KADAI(MELAPALAYAM),
4810,200.00,Cash,,2026-01-03T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T18:00:24.003Z,171,,162,"NELLAI GREEN KAAIKANI VIYABVARAM(UAMIPURAM,V 7THV STREET)",
4811,1000.00,Cash,,2026-01-03T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T17:56:51.532Z,102,,165,KAALAI PASI UNAVAGAM(JUNCTION BUS STAND),
4812,40.00,Cash,,2026-01-03T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T18:07:23.846Z,22,,167,SREE MATHI STORE (goodown opposite),
4813,200.00,Cash,,2026-01-04T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T18:03:53.330Z,195,,163,S.ASIR KARUPATTI COFFEE(PSS THEATRE OPP),
4814,4000.00,Cash,,2026-01-04T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T17:55:42.721Z,44,,164,J. JAISHA INJI TEA KADAI(MELAPALAYAM),
4815,200.00,Cash,,2026-01-04T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T18:07:00.502Z,3,,166,SKN STORES,
4816,260.00,Cash,,2026-01-04T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T18:09:11.571Z,112,,168,SRIMATHI STORE(OPPOSITE GOODOWN),
4817,100.00,Cash,,2026-01-04T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T17:52:12.711Z,21,,169,"BALA SHASTHA STORE(VANNARPETTAI, AATRU PALAM)",
4818,250.00,Cash,,2026-01-04T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T18:04:37.845Z,23,,170,SANJAY IYENGAR BAKERY(NEAR SARAVANAS KULAVANIKAPURAM OPPOSITE),
4819,550.00,Cash,,2026-01-04T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T18:06:29.782Z,104,,171,SHANMUGA STORE(KURICHI MAIN ROAD),
4820,200.00,Cash,,2026-01-04T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T18:09:08.891Z,84,,172,SRIMAN NARAYANAN TEA COFFEE(OPPOSITE LAKSHMI THEATRE TOWN),
4821,200.00,Cash,,2026-01-04T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T17:53:27.251Z,133,,173,D.A.M. BHARANI PALAMUTHIRSOLAI(PALAY ROUNDANA),
4822,990.00,Cash,,2026-01-04T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T17:51:05.488Z,101,,174,ANNAI STORE(THACHAINALLUR),
4823,200.00,Cash,,2026-01-04T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T17:56:33.078Z,8,,189,JJ HOTEL,
4824,180.00,Cash,,2026-01-04T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T18:05:44.854Z,124,,190,"SELVAM MILK AGENCY (VEDHA PAAL, PERUMALBURAM)",
4825,40.00,Cash,,2026-01-04T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T18:05:44.995Z,124,,191,"SELVAM MILK AGENCY (VEDHA PAAL, PERUMALBURAM)",
4826,200.00,Cash,,2026-01-05T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T18:08:37.713Z,63,,175,"SRI S.M STORES(NEAR FIRE STATION, PALAY)",
4827,200.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T18:00:24.160Z,171,,176,"NELLAI GREEN KAAIKANI VIYABVARAM(UAMIPURAM,V 7THV STREET)",
4828,200.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T17:53:17.792Z,39,,177,CITY SUPER MARKET(MELAPALAYAM),
4829,200.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T17:55:42.871Z,44,,178,J. JAISHA INJI TEA KADAI(MELAPALAYAM),
4830,270.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T18:08:11.904Z,79,,179,SRI MARI TEA STALL(NGO B COLONY),
4831,200.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T18:08:22.470Z,19,,180,SRI MITHRA SUPER STORE(CN VILLAGE),
4832,1000.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T18:05:13.613Z,30,,181,SATHYAS CAFE REDDIARPATTI,
4833,200.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T17:55:52.260Z,81,,182,"J.K DIVINE MERCY(OPP STC COLLEGE ROAD, PERUMALBURAM)",
4834,150.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T17:51:57.818Z,48,,183,AYSHA STORE PALASARUKU STORES(MELAPALAYAM),
4835,683.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T17:50:53.982Z,76,,184,ANGEL SWEETS AND STORE(THIYAGARAJA NAGAR),
4836,500.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T18:07:34.979Z,80,,185,SRI ANNAPORANI TEA COFFEE(ROYAL HOSPITAL OPPOSITE),
4837,150.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T18:07:38.678Z,52,,186,SRI BHUVANESWARY STORES(MURUGANKURICHI),
4838,400.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T17:54:05.102Z,180,,187,FM SAI CORNER(MELAPALAYAM),
4839,20.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T17:54:05.246Z,180,,188,FM SAI CORNER(MELAPALAYAM),
4840,200.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T17:58:14.239Z,225,,192,"MAHARAJA MALLIGAI (CHEKKADI), thiruthu road",
4841,500.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T18:10:34.433Z,33,,193,U.S FRUITS (VANNARPETTAI),
4842,100.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T18:08:51.069Z,51,,194,"SRI TEA STALL(MURUGANKURICHI, PALAY)",
4843,150.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T17:49:20.510Z,68,,195,AAJES TEA STALL(KRISHNA HOSPITAL OPPOSITE),
4844,300.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T18:04:37.988Z,23,,196,SANJAY IYENGAR BAKERY(NEAR SARAVANAS KULAVANIKAPURAM OPPOSITE),
4845,500.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T18:06:30.006Z,104,,197,SHANMUGA STORE(KURICHI MAIN ROAD),
4846,500.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T17:58:08.643Z,99,,198,MAHA SWEETS AND BAKERIES( RAM THEATRE),
4847,285.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T17:51:03.104Z,169,,199,ANNAI COOLDRINKS(NEW BUS STAND START),
4848,480.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T17:50:16.410Z,87,,200,AJMAL SWEETS AND BAKERY(PETTAI)(yusuf),
4849,1500.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.008Z,2026-03-12T17:55:12.425Z,5,,201,HOTEL LAURA,
4850,988.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:54:40.881Z,86,,202,GOLDEN GROCERY MART(PETTAI),
4851,520.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:08:37.871Z,63,,203,"SRI S.M STORES(NEAR FIRE STATION, PALAY)",
4852,40.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:08:38.068Z,63,,204,"SRI S.M STORES(NEAR FIRE STATION, PALAY)",
4853,500.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:02:16.992Z,216,,205,"PINKY COOL DRINKS(MURUGANKURICHI, HOTEL RUCHI NEAR)",
4854,380.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:07:16.141Z,65,,206,"SM STORE, PERIYAR NAGAR(PALAY)",
4855,120.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:07:23.988Z,22,,207,SREE MATHI STORE (goodown opposite),
4856,300.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:01:22.732Z,2,,208,NEW SUPREME BAKERY,
4857,100.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:07:00.651Z,3,,209,SKN STORES,
4858,200.00,Cash,,2026-01-06T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:53:27.423Z,133,,210,D.A.M. BHARANI PALAMUTHIRSOLAI(PALAY ROUNDANA),
4859,220.00,Cash,,2026-01-07T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:52:12.859Z,21,,211,"BALA SHASTHA STORE(VANNARPETTAI, AATRU PALAM)",
4860,200.00,Cash,,2026-01-07T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:03:53.483Z,195,,212,S.ASIR KARUPATTI COFFEE(PSS THEATRE OPP),
4861,100.00,Cash,,2026-01-07T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:09:09.034Z,84,,213,SRIMAN NARAYANAN TEA COFFEE(OPPOSITE LAKSHMI THEATRE TOWN),
4862,1000.00,Cash,,2026-01-07T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:56:51.677Z,102,,214,KAALAI PASI UNAVAGAM(JUNCTION BUS STAND),
4863,7832.00,Cash,,2026-01-07T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:07:30.889Z,172,,215,SRI AANJINEYA SWEETS AND BAKERY(V.M CHATHRAM),
4864,1000.00,Cash,,2026-01-07T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:07:31.054Z,172,,216,SRI AANJINEYA SWEETS AND BAKERY(V.M CHATHRAM),
4865,510.00,Cash,,2026-01-07T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:53:37.695Z,149,,218,"DEVI SNACKS AND SHOPPING(NGO-A COLONY, KARPAGAVINAYAGAR NAGAR)",
4866,90.00,Cash,,2026-01-08T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:10:46.899Z,150,,220,VAMSHIKA SUPER MARKET(REDDIARPATTI MAINROAD),
4867,200.00,Cash,,2026-01-08T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:53:27.568Z,133,,222,D.A.M. BHARANI PALAMUTHIRSOLAI(PALAY ROUNDANA),
4868,300.00,Cash,,2026-01-08T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:58:14.382Z,225,,226,"MAHARAJA MALLIGAI (CHEKKADI), thiruthu road",
4869,100.00,Cash,,2026-01-08T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:08:51.228Z,51,,228,"SRI TEA STALL(MURUGANKURICHI, PALAY)",
4870,500.00,Cash,,2026-01-08T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:55:12.563Z,5,,230,HOTEL LAURA,
4871,500.00,Cash,,2026-01-08T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:58:08.780Z,99,,317,MAHA SWEETS AND BAKERIES( RAM THEATRE),
4872,120.00,Cash,,2026-01-09T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:04:44.411Z,238,,217,SANKAR STORE(GOODOWN OPPOSITE),
4873,2040.00,Cash,,2026-01-09T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:50:28.784Z,125,,232,AL- SAUDIA COOL BAR(MELAPALAYAM) NEAR FIRSH MARKET,
4874,100.00,Cash,,2026-01-09T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:09:09.198Z,84,,233,SRIMAN NARAYANAN TEA COFFEE(OPPOSITE LAKSHMI THEATRE TOWN),
4875,300.00,Cash,,2026-01-09T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:53:05.264Z,175,,243,CHANDRA BAKERY(JUNCTION BUS STAND),
4876,2000.00,Cash,,2026-01-10T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:51:29.050Z,141,,219,"ARASAN SNACKS(SANKAR NAGAR, RAJAVALIPURAM)",
4877,500.00,Cash,,2026-01-10T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:56:45.383Z,248,,221,K.RAJ BAKERY SWEETS AND KAARAM(NGO-A COLONY MAIN ROAD),
4878,220.00,Cash,,2026-01-10T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:07:00.795Z,3,,223,SKN STORES,
4879,200.00,Cash,,2026-01-10T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:03:53.661Z,195,,224,S.ASIR KARUPATTI COFFEE(PSS THEATRE OPP),
4880,300.00,Cash,,2026-01-10T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:11:33.704Z,145,,225,"YOYO CORNER(VANNARPETTAI, ARASAN MESS OPP)",
4881,200.00,Cash,,2026-01-10T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:09:09.339Z,84,,227,SRIMAN NARAYANAN TEA COFFEE(OPPOSITE LAKSHMI THEATRE TOWN),
4882,100.00,Cash,,2026-01-10T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:49:20.830Z,68,,229,AAJES TEA STALL(KRISHNA HOSPITAL OPPOSITE),
4883,500.00,Cash,,2026-01-10T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:06:30.193Z,104,,231,SHANMUGA STORE(KURICHI MAIN ROAD),
4884,200.00,Cash,,2026-01-10T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:53:27.715Z,133,,234,D.A.M. BHARANI PALAMUTHIRSOLAI(PALAY ROUNDANA),
4885,220.00,Cash,,2026-01-10T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:02:17.188Z,216,,235,"PINKY COOL DRINKS(MURUGANKURICHI, HOTEL RUCHI NEAR)",
4886,200.00,Cash,,2026-01-10T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:08:38.294Z,63,,236,"SRI S.M STORES(NEAR FIRE STATION, PALAY)",
4887,500.00,Cash,,2026-01-10T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:55:12.777Z,5,,237,HOTEL LAURA,
4888,100.00,Cash,,2026-01-10T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:08:51.371Z,51,,238,"SRI TEA STALL(MURUGANKURICHI, PALAY)",
4889,500.00,Cash,,2026-01-10T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:10:34.577Z,33,,239,U.S FRUITS (VANNARPETTAI),
4890,100.00,Cash,,2026-01-10T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:49:20.987Z,68,,240,AAJES TEA STALL(KRISHNA HOSPITAL OPPOSITE),
4891,450.00,Cash,,2026-01-10T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:56:51.827Z,102,,241,KAALAI PASI UNAVAGAM(JUNCTION BUS STAND),
4892,570.00,Cash,,2026-01-10T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:56:51.978Z,102,,241,KAALAI PASI UNAVAGAM(JUNCTION BUS STAND),
4893,510.00,Cash,,2026-01-10T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:06:01.908Z,131,,242,SELVAMS STOP AND SHOP(G.H OPPOSITE),
4894,300.00,Cash,,2026-01-10T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:53:05.417Z,175,,244,CHANDRA BAKERY(JUNCTION BUS STAND),
4895,200.00,Cash,,2026-01-10T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:55:43.011Z,44,,245,J. JAISHA INJI TEA KADAI(MELAPALAYAM),
4896,440.00,Cash,,2026-01-10T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:03:58.467Z,29,,246,S.K ARYA TEA STALL(VANNARAPETTAI),
4897,100.00,Cash,,2026-01-10T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:55:02.884Z,36,,247,HAJI KASIANA SNACKS(MELAPALAYAM ROUNDANA),
4898,300.00,Cash,,2026-01-10T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:01:02.729Z,223,,248,"NEW RAJA PALAMUTHIRSOLAI, PETTAI ROAD(SANTHIGANESH BAKERY NEAR)",
4899,200.00,Cash,,2026-01-12T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:55:52.406Z,81,,249,"J.K DIVINE MERCY(OPP STC COLLEGE ROAD, PERUMALBURAM)",
4900,300.00,Cash,,2026-01-12T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:53:05.562Z,175,,250,CHANDRA BAKERY(JUNCTION BUS STAND),
4901,200.00,Cash,,2026-01-12T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:01:48.524Z,71,,251,OSCAR STORE PERUMALPURAM,
4902,200.00,Cash,,2026-01-12T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:05:45.134Z,124,,252,"SELVAM MILK AGENCY (VEDHA PAAL, PERUMALBURAM)",
4903,200.00,Cash,,2026-01-12T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:55:43.155Z,44,,253,J. JAISHA INJI TEA KADAI(MELAPALAYAM),
4904,200.00,Cash,,2026-01-12T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:00:24.299Z,171,,254,"NELLAI GREEN KAAIKANI VIYABVARAM(UAMIPURAM,V 7THV STREET)",
4905,150.00,Cash,,2026-01-12T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:51:57.972Z,48,,255,AYSHA STORE PALASARUKU STORES(MELAPALAYAM),
4906,200.00,Cash,,2026-01-12T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:07:00.943Z,3,,256,SKN STORES,
4907,100.00,Cash,,2026-01-12T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:51:49.543Z,190,,257,"AVM TEA STALL(NEW BUS STAND, NGO COLONY)",
4908,235.00,Cash,,2026-01-12T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:09:12.430Z,258,,258,"SRS KARUPATTI COFFEE(SARAVANAS ARUGIL, THAMILAN KARUPATTI COFFEE",
4909,90.00,Cash,,2026-01-12T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:07:24.136Z,22,,259,SREE MATHI STORE (goodown opposite),
4910,600.00,Cash,,2026-01-12T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:01:22.870Z,2,,260,NEW SUPREME BAKERY,
4911,1400.00,Cash,,2026-01-12T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:57:54.240Z,88,,261,M.R.V COOL DRINKS(KATCHIMANDAPAM),
4912,300.00,Cash,,2026-01-12T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:04:38.137Z,23,,262,SANJAY IYENGAR BAKERY(NEAR SARAVANAS KULAVANIKAPURAM OPPOSITE),
4913,100.00,Cash,,2026-01-12T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:56:29.151Z,200,,263,JJ FAMILY RESTAURANT(THACHAI BYEPASS),
4914,200.00,Cash,,2026-01-12T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:58:08.918Z,99,,264,MAHA SWEETS AND BAKERIES( RAM THEATRE),
4915,300.00,Cash,,2026-01-12T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:58:14.544Z,225,,265,"MAHARAJA MALLIGAI (CHEKKADI), thiruthu road",
4916,100.00,Cash,,2026-01-12T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:52:32.499Z,215,,266,BIBLE AND SHIFT PALACE(MURUGANKURICHI PALAY),
4917,100.00,Cash,,2026-01-12T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:52:13.005Z,21,,267,"BALA SHASTHA STORE(VANNARPETTAI, AATRU PALAM)",
4918,200.00,Cash,,2026-01-12T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:09:09.483Z,84,,268,SRIMAN NARAYANAN TEA COFFEE(OPPOSITE LAKSHMI THEATRE TOWN),
4919,10650.00,Cash,,2026-01-12T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:57:21.984Z,245,,269,KAVITHA AGENCY KOVILPATTI\,
4920,5828.00,Cash,,2026-01-12T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:57:23.706Z,151,,385,KONGUNTHANPARAI MARRIAGE EVENT,
4921,4217.00,Cash,,2026-01-12T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:53:46.503Z,303,,386,DHANAM MARKETTING,
4922,100.00,Cash,,2026-01-12T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:01:48.670Z,71,,423,OSCAR STORE PERUMALPURAM,
4923,300.00,Cash,,2026-01-13T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:53:05.738Z,175,,270,CHANDRA BAKERY(JUNCTION BUS STAND),
4924,200.00,Cash,,2026-01-13T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:56:29.328Z,200,,273,JJ FAMILY RESTAURANT(THACHAI BYEPASS),
4925,320.00,Cash,,2026-01-13T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:01:02.897Z,223,,277,"NEW RAJA PALAMUTHIRSOLAI, PETTAI ROAD(SANTHIGANESH BAKERY NEAR)",
4926,200.00,Cash,,2026-01-13T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:09:09.626Z,84,,278,SRIMAN NARAYANAN TEA COFFEE(OPPOSITE LAKSHMI THEATRE TOWN),
4927,200.00,Cash,,2026-01-13T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:58:09.063Z,99,,279,MAHA SWEETS AND BAKERIES( RAM THEATRE),
4928,100.00,Cash,,2026-01-13T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:52:13.161Z,21,,280,"BALA SHASTHA STORE(VANNARPETTAI, AATRU PALAM)",
4929,100.00,Cash,,2026-01-13T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:49:21.134Z,68,,282,AAJES TEA STALL(KRISHNA HOSPITAL OPPOSITE),
4930,72.00,Cash,,2026-01-13T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:06:50.904Z,282,,284,"SIVAN PANDI STORE(VAYAL STREET, BHARATHIYAR OPP)",
4931,279.00,Cash,,2026-01-13T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:57:13.294Z,283,,285,KARPAGA VINAYAGAR STORE(RAMALAKSHMI ROAD),
4932,200.00,Cash,,2026-01-14T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:53:27.858Z,133,,271,D.A.M. BHARANI PALAMUTHIRSOLAI(PALAY ROUNDANA),
4933,200.00,Cash,,2026-01-14T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T17:58:03.596Z,199,,272,MAGHILINI TEA COFFEE(D.A.M OPPOSITE ROUNDANA),
4934,210.00,Cash,,2026-01-14T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:00:47.679Z,302,,274,NEW CHITHRA STORE( SRIPURAM POST OFFICE OPP),
4935,260.00,Cash,,2026-01-14T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:07:01.087Z,3,,275,SKN STORES,
4936,3798.00,Cash,,2026-01-14T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:00:41.355Z,241,,276,NELLAI MART VANNARAPETTAI(S.K ARYA INSIDE),
4937,500.00,Cash,,2026-01-14T00:00:00.000Z,2026-03-12T17:01:38.440Z,2026-03-12T18:10:34.727Z,33,,281,U.S FRUITS (VANNARPETTAI),
